1,8.333333333333334
2,8.166666666666666
3,8.25
4,8.166666666666666
5,8.166666666666666
6,7.666666666666667
7,8.416666666666666
8,8.25
9,8.083333333333334
10,8.083333333333334
11,8.25
12,8.333333333333334
13,8.416666666666666
14,7.75
15,8.0
16,8.166666666666666
17,8.166666666666666
18,8.166666666666666
19,8.166666666666666
20,8.25
21,8.166666666666666
22,8.0
23,8.333333333333334
24,8.083333333333334
25,8.25
26,7.833333333333333
27,8.25
28,8.25
29,8.25
30,8.416666666666666
31,8.666666666666666
32,8.166666666666666
33,8.416666666666666
34,8.166666666666666
35,8.083333333333334
36,8.166666666666666
37,8.5
38,8.583333333333334
39,8.416666666666666
40,8.666666666666666
41,8.75
42,8.25
43,8.25
44,8.583333333333334
45,8.833333333333334
46,8.5
47,8.75
48,9.0
49,8.666666666666666
50,8.666666666666666
51,9.0
52,9.083333333333334
53,9.083333333333334
54,8.916666666666666
55,9.166666666666666
56,9.0
57,9.25
58,9.0
59,9.25
60,9.166666666666666
61,9.0
62,9.166666666666666
63,9.25
64,9.0
65,9.25
