1,7.5
2,7.75
3,7.583333333333333
4,7.416666666666667
5,7.583333333333333
6,7.583333333333333
7,7.583333333333333
8,7.25
9,7.5
10,7.833333333333333
11,7.5
12,7.333333333333333
13,7.0
14,7.666666666666667
15,7.5
16,7.75
17,7.666666666666667
18,7.916666666666667
19,7.833333333333333
20,8.0
21,7.666666666666667
22,7.666666666666667
23,7.666666666666667
24,7.916666666666667
25,8.083333333333334
26,7.416666666666667
27,7.583333333333333
28,8.166666666666666
29,8.416666666666666
30,7.666666666666667
31,7.666666666666667
32,7.833333333333333
33,7.583333333333333
34,7.416666666666667
35,7.416666666666667
36,7.416666666666667
37,7.416666666666667
38,7.333333333333333
39,7.583333333333333
40,7.833333333333333
41,7.5
42,7.333333333333333
43,7.5
44,7.5
45,7.666666666666667
46,7.75
47,7.75
48,7.833333333333333
49,7.583333333333333
50,8.0
51,8.0
52,8.083333333333334
53,7.666666666666667
54,7.5
55,7.583333333333333
56,7.75
57,7.916666666666667
58,7.416666666666667
59,7.75
60,7.666666666666667
61,7.833333333333333
62,7.666666666666667
63,7.833333333333333
64,8.0
65,8.083333333333334
66,8.083333333333334
67,7.666666666666667
68,7.5
69,7.5
70,7.833333333333333
71,7.916666666666667
72,8.083333333333334
73,8.083333333333334
74,7.75
75,8.0
76,8.166666666666666
77,8.25
78,8.166666666666666
79,8.25
80,7.75
81,8.166666666666666
82,8.333333333333334
83,8.083333333333334
84,7.916666666666667
85,8.083333333333334
86,8.0
87,8.166666666666666
88,8.25
89,8.25
90,8.166666666666666
91,8.333333333333334
92,8.166666666666666
93,8.25
94,8.333333333333334
95,8.416666666666666
96,8.25
97,8.25
98,8.333333333333334
99,8.25
100,8.166666666666666
101,8.0
102,8.333333333333334
103,8.166666666666666
104,8.25
105,8.166666666666666
106,8.166666666666666
107,7.666666666666667
108,8.416666666666666
109,8.25
110,8.083333333333334
111,8.083333333333334
112,8.25
113,8.333333333333334
114,8.416666666666666
115,7.75
116,8.0
117,8.166666666666666
118,8.166666666666666
119,8.166666666666666
120,8.166666666666666
121,8.25
122,8.166666666666666
123,8.0
124,8.333333333333334
125,8.083333333333334
126,8.25
127,7.833333333333333
128,8.25
129,8.25
130,8.25
131,8.416666666666666
132,8.666666666666666
133,8.166666666666666
134,8.416666666666666
135,8.166666666666666
136,8.083333333333334
137,8.166666666666666
138,8.5
139,8.583333333333334
140,8.416666666666666
141,8.666666666666666
142,8.75
143,8.25
144,8.25
145,8.583333333333334
146,8.833333333333334
147,8.5
148,8.75
149,9.0
150,8.666666666666666
151,8.666666666666666
152,9.0
153,9.083333333333334
154,9.083333333333334
155,8.916666666666666
156,9.166666666666666
157,9.0
158,9.25
159,9.0
160,9.25
161,9.166666666666666
162,9.0
163,9.166666666666666
164,9.25
165,9.0
166,9.25
